"","yy","mm","dd","hh","mm_2","wdir","wspd","gst","wvht","dpd","apd","mwd","pres","atmp","wtmp","dewp","vis","tide"
"5187","2024","08","08","10","22","280","2.6","99.0","99.00","99.00","99.00","999","1014.4","11.6","12.7","999.0","99.0","99.00"
"5188","2024","08","08","11","22","280","2.6","99.0","99.00","99.00","99.00","999","1014.3","11.9","12.7","999.0","99.0","99.00"
"5189","2024","08","08","12","22","280","4.1","99.0","99.00","99.00","99.00","999","1014.4","11.7","12.7","999.0","99.0","99.00"
"5190","2024","08","08","13","22","330","3.1","99.0","99.00","99.00","99.00","999","1014.5","11.8","12.7","999.0","99.0","99.00"
"5191","2024","08","08","14","22","20","1.5","99.0","99.00","99.00","99.00","999","1014.6","11.3","12.7","999.0","99.0","99.00"
"5192","2024","08","08","15","22","340","2.6","99.0","99.00","99.00","99.00","999","1015.0","11.2","12.6","999.0","99.0","99.00"
"5193","2024","08","08","16","22","320","2.1","99.0","99.00","99.00","99.00","999","1015.6","11.6","12.6","999.0","99.0","99.00"
"5194","2024","08","08","17","22","270","4.1","99.0","99.00","99.00","99.00","999","1015.7","11.9","12.6","999.0","99.0","99.00"
"5195","2024","08","08","18","22","280","5.7","99.0","99.00","99.00","99.00","999","1015.7","12.2","12.6","999.0","99.0","99.00"
"5196","2024","08","08","19","22","270","5.7","99.0","99.00","99.00","99.00","999","1015.8","12.6","12.7","999.0","99.0","99.00"
"5197","2024","08","08","20","22","270","6.7","99.0","99.00","99.00","99.00","999","1014.3","13.0","12.8","999.0","99.0","99.00"
"5198","2024","08","08","21","22","260","5.7","99.0","99.00","99.00","99.00","999","1014.0","13.0","13.0","999.0","99.0","99.00"
"5199","2024","08","08","22","22","250","6.2","99.0","99.00","99.00","99.00","999","1013.6","13.4","13.1","999.0","99.0","99.00"
"5200","2024","08","08","23","22","230","7.2","99.0","99.00","99.00","99.00","999","1013.1","13.3","13.0","999.0","99.0","99.00"
"5201","2024","08","09","00","22","260","8.2","99.0","99.00","99.00","99.00","999","1012.5","13.2","13.1","999.0","99.0","99.00"
"5202","2024","08","09","01","22","270","6.7","99.0","99.00","99.00","99.00","999","1012.4","13.0","12.9","999.0","99.0","99.00"
"5203","2024","08","09","02","22","260","7.7","99.0","99.00","99.00","99.00","999","1012.2","12.8","12.5","999.0","99.0","99.00"
"5204","2024","08","09","03","22","270","7.2","99.0","99.00","99.00","99.00","999","1012.6","12.7","12.0","999.0","99.0","99.00"
"5205","2024","08","09","04","22","290","6.7","99.0","99.00","99.00","99.00","999","1013.3","12.6","12.1","999.0","99.0","99.00"
"5206","2024","08","09","05","22","280","6.2","99.0","99.00","99.00","99.00","999","1013.3","12.3","12.0","999.0","99.0","99.00"
"5207","2024","08","09","06","22","310","6.2","99.0","99.00","99.00","99.00","999","1013.3","12.2","12.1","999.0","99.0","99.00"
"5208","2024","08","09","07","22","290","3.6","99.0","99.00","99.00","99.00","999","1013.8","12.1","12.0","999.0","99.0","99.00"
"5209","2024","08","09","08","22","300","3.1","99.0","99.00","99.00","99.00","999","1013.8","12.2","12.1","999.0","99.0","99.00"
"5210","2024","08","09","09","22","250","4.1","99.0","99.00","99.00","99.00","999","1013.7","11.9","11.9","999.0","99.0","99.00"
"5211","2024","08","09","10","22","300","5.1","99.0","99.00","99.00","99.00","999","1013.4","11.6","12.0","999.0","99.0","99.00"
"5212","2024","08","09","11","22","300","5.1","99.0","99.00","99.00","99.00","999","1013.3","11.5","12.0","999.0","99.0","99.00"
"5213","2024","08","09","12","22","320","4.6","99.0","99.00","99.00","99.00","999","1013.2","11.4","12.0","999.0","99.0","99.00"
"5214","2024","08","09","13","22","290","5.1","99.0","99.00","99.00","99.00","999","1013.3","11.2","11.9","999.0","99.0","99.00"
"5215","2024","08","09","14","22","320","3.6","99.0","99.00","99.00","99.00","999","1013.7","11.2","11.9","999.0","99.0","99.00"
"5216","2024","08","09","15","22","260","2.6","99.0","99.00","99.00","99.00","999","1013.9","11.0","12.0","999.0","99.0","99.00"
"5217","2024","08","09","16","22","290","2.6","99.0","99.00","99.00","99.00","999","1014.6","11.3","12.2","999.0","99.0","99.00"
"5218","2024","08","09","17","22","300","3.6","99.0","99.00","99.00","99.00","999","1014.8","11.8","12.3","999.0","99.0","99.00"
"5219","2024","08","09","18","22","290","4.6","99.0","99.00","99.00","99.00","999","1015.0","12.0","12.4","999.0","99.0","99.00"
"5220","2024","08","09","19","22","280","7.2","99.0","99.00","99.00","99.00","999","1014.8","12.0","12.3","999.0","99.0","99.00"
"5221","2024","08","09","20","22","280","8.2","99.0","99.00","99.00","99.00","999","1013.6","12.2","12.4","999.0","99.0","99.00"
"5222","2024","08","09","21","22","280","7.7","99.0","99.00","99.00","99.00","999","1013.4","12.4","12.0","999.0","99.0","99.00"
"5223","2024","08","09","22","22","280","6.7","99.0","99.00","99.00","99.00","999","1013.0","12.5","12.1","999.0","99.0","99.00"
"5224","2024","08","09","23","22","270","7.7","99.0","99.00","99.00","99.00","999","1012.6","12.8","12.2","999.0","99.0","99.00"
"5225","2024","08","10","00","22","280","9.8","99.0","99.00","99.00","99.00","999","1012.1","12.8","12.1","999.0","99.0","99.00"
"5226","2024","08","10","01","22","280","9.8","99.0","99.00","99.00","99.00","999","1011.9","12.9","12.0","999.0","99.0","99.00"
"5227","2024","08","10","02","22","310","10.8","99.0","99.00","99.00","99.00","999","1011.9","12.9","11.9","999.0","99.0","99.00"
"5228","2024","08","10","03","22","290","8.2","99.0","99.00","99.00","99.00","999","1012.4","12.4","11.8","999.0","99.0","99.00"
"5229","2024","08","10","04","22","290","9.3","99.0","99.00","99.00","99.00","999","1013.0","11.8","11.7","999.0","99.0","99.00"
"5230","2024","08","10","05","22","290","8.2","99.0","99.00","99.00","99.00","999","1013.6","11.7","11.7","999.0","99.0","99.00"
"5231","2024","08","10","06","22","290","8.2","99.0","99.00","99.00","99.00","999","1014.1","11.7","11.6","999.0","99.0","99.00"
"5232","2024","08","10","07","22","300","7.7","99.0","99.00","99.00","99.00","999","1014.1","11.7","11.5","999.0","99.0","99.00"
"5233","2024","08","10","08","22","290","6.2","99.0","99.00","99.00","99.00","999","1014.0","11.7","11.5","999.0","99.0","99.00"
"5234","2024","08","10","09","22","300","6.2","99.0","99.00","99.00","99.00","999","1013.8","11.7","11.4","999.0","99.0","99.00"
"5235","2024","08","10","10","22","310","5.7","99.0","99.00","99.00","99.00","999","1013.7","11.8","11.4","999.0","99.0","99.00"
"5236","2024","08","10","11","22","310","4.6","99.0","99.00","99.00","99.00","999","1014.3","11.8","11.5","999.0","99.0","99.00"
"5237","2024","08","10","12","22","320","4.1","99.0","99.00","99.00","99.00","999","1013.7","11.7","11.5","999.0","99.0","99.00"
"5238","2024","08","10","13","22","300","0.5","99.0","99.00","99.00","99.00","999","1014.0","11.6","11.6","999.0","99.0","99.00"
"5239","2024","08","10","14","22","350","2.6","99.0","99.00","99.00","99.00","999","1014.4","11.6","11.6","999.0","99.0","99.00"
"5240","2024","08","10","15","22","290","2.1","99.0","99.00","99.00","99.00","999","1014.9","11.5","11.8","999.0","99.0","99.00"
"5241","2024","08","10","16","22","300","1.0","99.0","99.00","99.00","99.00","999","1015.1","11.7","12.2","999.0","99.0","99.00"
"5242","2024","08","10","17","22","290","3.1","99.0","99.00","99.00","99.00","999","1015.7","11.8","12.4","999.0","99.0","99.00"
"5243","2024","08","10","18","22","280","4.1","99.0","99.00","99.00","99.00","999","1015.6","11.8","12.6","999.0","99.0","99.00"
"5244","2024","08","10","19","22","280","7.7","99.0","99.00","99.00","99.00","999","1015.2","11.7","12.7","999.0","99.0","99.00"
"5245","2024","08","10","20","22","280","8.2","99.0","99.00","99.00","99.00","999","1014.1","11.6","12.8","999.0","99.0","99.00"
"5246","2024","08","10","21","22","270","7.7","99.0","99.00","99.00","99.00","999","1013.8","11.8","12.8","999.0","99.0","99.00"
"5247","2024","08","10","22","22","290","8.8","99.0","99.00","99.00","99.00","999","1013.7","12.0","12.8","999.0","99.0","99.00"
"5248","2024","08","10","23","22","280","9.3","99.0","99.00","99.00","99.00","999","1013.0","11.9","12.8","999.0","99.0","99.00"
"5249","2024","08","11","00","22","290","8.2","99.0","99.00","99.00","99.00","999","1012.9","12.2","12.8","999.0","99.0","99.00"
"5250","2024","08","11","01","22","290","7.7","99.0","99.00","99.00","99.00","999","1012.6","12.2","12.3","999.0","99.0","99.00"
"5251","2024","08","11","02","22","290","8.8","99.0","99.00","99.00","99.00","999","1012.6","12.6","12.0","999.0","99.0","99.00"
"5252","2024","08","11","03","22","300","7.2","99.0","99.00","99.00","99.00","999","1012.8","12.4","11.8","999.0","99.0","99.00"
"5253","2024","08","11","04","22","300","6.2","99.0","99.00","99.00","99.00","999","1013.4","12.5","11.8","999.0","99.0","99.00"
"5254","2024","08","11","05","22","290","5.7","99.0","99.00","99.00","99.00","999","1013.5","12.3","11.7","999.0","99.0","99.00"
"5255","2024","08","11","06","22","300","5.7","99.0","99.00","99.00","99.00","999","1013.6","12.4","11.7","999.0","99.0","99.00"
"5256","2024","08","11","07","22","290","6.7","99.0","99.00","99.00","99.00","999","1013.8","12.1","11.6","999.0","99.0","99.00"
"5257","2024","08","11","08","22","300","5.7","99.0","99.00","99.00","99.00","999","1014.0","12.4","11.8","999.0","99.0","99.00"
"5258","2024","08","11","09","22","300","6.7","99.0","99.00","99.00","99.00","999","1013.4","12.4","11.8","999.0","99.0","99.00"
"5259","2024","08","11","10","22","290","6.7","99.0","99.00","99.00","99.00","999","1014.0","12.2","11.7","999.0","99.0","99.00"
"5260","2024","08","11","11","22","290","5.7","99.0","99.00","99.00","99.00","999","1013.4","12.1","11.7","999.0","99.0","99.00"
"5261","2024","08","11","13","22","290","8.8","99.0","99.00","99.00","99.00","999","1014.6","11.7","11.7","999.0","99.0","99.00"
"5262","2024","08","11","14","22","290","6.2","99.0","99.00","99.00","99.00","999","1014.8","11.8","11.7","999.0","99.0","99.00"
"5263","2024","08","11","15","22","290","7.7","99.0","99.00","99.00","99.00","999","1015.3","11.7","11.9","999.0","99.0","99.00"
"5264","2024","08","11","16","22","300","6.2","99.0","99.00","99.00","99.00","999","1015.5","11.8","12.1","999.0","99.0","99.00"
"5265","2024","08","11","17","22","300","2.6","99.0","99.00","99.00","99.00","999","1016.1","12.0","12.3","999.0","99.0","99.00"
"5266","2024","08","11","18","22","300","6.7","99.0","99.00","99.00","99.00","999","1015.5","12.1","12.5","999.0","99.0","99.00"
"5267","2024","08","11","19","22","280","6.7","99.0","99.00","99.00","99.00","999","1015.4","12.4","12.7","999.0","99.0","99.00"
"5268","2024","08","11","20","22","280","5.7","99.0","99.00","99.00","99.00","999","1014.9","12.1","12.6","999.0","99.0","99.00"
"5269","2024","08","11","22","22","270","6.2","99.0","99.00","99.00","99.00","999","1014.2","12.9","12.2","999.0","99.0","99.00"
"5270","2024","08","12","00","22","260","5.7","99.0","99.00","99.00","99.00","999","1014.0","13.0","12.2","999.0","99.0","99.00"
"5271","2024","08","12","01","22","270","5.7","99.0","99.00","99.00","99.00","999","1013.6","12.6","12.1","999.0","99.0","99.00"
"5272","2024","08","12","02","22","280","7.2","99.0","99.00","99.00","99.00","999","1014.0","12.1","12.1","999.0","99.0","99.00"
"5273","2024","08","12","03","22","290","9.8","99.0","99.00","99.00","99.00","999","1013.6","12.0","12.0","999.0","99.0","99.00"
"5274","2024","08","12","04","22","300","8.8","99.0","99.00","99.00","99.00","999","1014.0","11.7","12.0","999.0","99.0","99.00"
"5275","2024","08","12","05","22","310","5.7","99.0","99.00","99.00","99.00","999","1014.5","11.6","12.0","999.0","99.0","99.00"
"5276","2024","08","12","06","22","310","3.6","99.0","99.00","99.00","99.00","999","1014.9","11.7","12.0","999.0","99.0","99.00"
"5277","2024","08","12","07","22","310","4.1","99.0","99.00","99.00","99.00","999","1015.3","11.7","12.0","999.0","99.0","99.00"
"5278","2024","08","12","10","22","280","3.6","99.0","99.00","99.00","99.00","999","1014.9","12.3","12.0","999.0","99.0","99.00"
"5279","2024","08","12","11","22","280","3.1","99.0","99.00","99.00","99.00","999","1014.8","12.1","12.0","999.0","99.0","99.00"
"5280","2024","08","12","12","22","290","2.6","99.0","99.00","99.00","99.00","999","1014.7","12.0","11.9","999.0","99.0","99.00"
"5281","2024","08","12","13","22","310","2.6","99.0","99.00","99.00","99.00","999","1014.7","11.8","11.9","999.0","99.0","99.00"
"5282","2024","08","12","14","22","270","1.5","99.0","99.00","99.00","99.00","999","1015.5","11.7","12.0","999.0","99.0","99.00"
"5283","2024","08","12","15","22","300","2.6","99.0","99.00","99.00","99.00","999","1015.9","11.7","12.1","999.0","99.0","99.00"
"5284","2024","08","12","16","22","350","1.5","99.0","99.00","99.00","99.00","999","1016.2","11.8","12.4","999.0","99.0","99.00"
"5285","2024","08","12","17","22","290","4.1","99.0","99.00","99.00","99.00","999","1016.8","12.3","12.7","999.0","99.0","99.00"
"5286","2024","08","12","18","22","280","5.1","99.0","99.00","99.00","99.00","999","1017.1","12.7","12.8","999.0","99.0","99.00"
"5287","2024","08","12","19","22","280","5.1","99.0","99.00","99.00","99.00","999","1016.1","13.0","12.8","999.0","99.0","99.00"
"5288","2024","08","12","20","22","280","4.6","99.0","99.00","99.00","99.00","999","1015.6","13.3","13.2","999.0","99.0","99.00"
"5289","2024","08","12","21","22","270","5.7","99.0","99.00","99.00","99.00","999","1015.2","13.6","13.3","999.0","99.0","99.00"
"5290","2024","08","12","22","22","270","4.1","99.0","99.00","99.00","99.00","999","1014.8","13.6","12.9","999.0","99.0","99.00"
"5291","2024","08","12","23","22","270","6.2","99.0","99.00","99.00","99.00","999","1014.0","13.5","12.8","999.0","99.0","99.00"
"5292","2024","08","13","00","22","290","6.2","99.0","99.00","99.00","99.00","999","1013.6","13.6","12.6","999.0","99.0","99.00"
"5293","2024","08","13","01","22","290","8.2","99.0","99.00","99.00","99.00","999","1013.1","13.6","12.4","999.0","99.0","99.00"
"5294","2024","08","13","02","22","290","8.2","99.0","99.00","99.00","99.00","999","1013.0","13.4","12.2","999.0","99.0","99.00"
"5295","2024","08","13","03","22","300","7.7","99.0","99.00","99.00","99.00","999","1013.1","13.2","12.2","999.0","99.0","99.00"
"5296","2024","08","13","04","22","300","8.2","99.0","99.00","99.00","99.00","999","1013.6","13.1","12.1","999.0","99.0","99.00"
"5297","2024","08","13","05","22","290","6.2","99.0","99.00","99.00","99.00","999","1013.9","12.9","12.1","999.0","99.0","99.00"
"5298","2024","08","13","06","22","310","5.7","99.0","99.00","99.00","99.00","999","1014.2","13.0","12.1","999.0","99.0","99.00"
"5299","2024","08","13","07","22","260","5.1","99.0","99.00","99.00","99.00","999","1014.0","12.9","12.1","999.0","99.0","99.00"
"5300","2024","08","13","08","22","280","3.6","99.0","99.00","99.00","99.00","999","1014.2","12.5","12.1","999.0","99.0","99.00"
"5301","2024","08","13","09","22","280","4.6","99.0","99.00","99.00","99.00","999","1014.1","12.8","12.1","999.0","99.0","99.00"
"5302","2024","08","13","10","22","330","3.6","99.0","99.00","99.00","99.00","999","1014.0","12.2","12.0","999.0","99.0","99.00"
"5303","2024","08","13","11","22","50","1.5","99.0","99.00","99.00","99.00","999","1014.1","11.1","11.9","999.0","99.0","99.00"
"5304","2024","08","13","12","22","60","1.0","99.0","99.00","99.00","99.00","999","1014.3","10.8","11.9","999.0","99.0","99.00"
"5305","2024","08","13","13","22","0","0.0","99.0","99.00","99.00","99.00","999","1015.0","10.3","11.8","999.0","99.0","99.00"
"5306","2024","08","13","14","22","200","1.0","99.0","99.00","99.00","99.00","999","1015.5","10.2","11.8","999.0","99.0","99.00"
"5307","2024","08","13","15","22","0","0.0","99.0","99.00","99.00","99.00","999","1016.3","10.6","11.8","999.0","99.0","99.00"
"5308","2024","08","13","16","22","0","0.0","99.0","99.00","99.00","99.00","999","1016.7","11.2","11.9","999.0","99.0","99.00"
"5309","2024","08","13","17","22","90","0.5","99.0","99.00","99.00","99.00","999","1016.0","11.6","12.2","999.0","99.0","99.00"
"5310","2024","08","13","18","22","160","1.5","99.0","99.00","99.00","99.00","999","1016.4","11.6","13.0","999.0","99.0","99.00"
"5311","2024","08","13","19","22","230","2.1","99.0","99.00","99.00","99.00","999","1016.3","12.9","13.7","999.0","99.0","99.00"
"5312","2024","08","13","20","22","310","5.1","99.0","99.00","99.00","99.00","999","1016.1","14.2","14.0","999.0","99.0","99.00"
"5313","2024","08","13","21","22","260","5.1","99.0","99.00","99.00","99.00","999","1015.9","14.3","13.7","999.0","99.0","99.00"
"5314","2024","08","13","22","22","260","5.1","99.0","99.00","99.00","99.00","999","1015.4","14.2","13.4","999.0","99.0","99.00"
"5315","2024","08","13","23","22","270","5.1","99.0","99.00","99.00","99.00","999","1015.0","14.0","13.5","999.0","99.0","99.00"
"5316","2024","08","14","00","22","280","5.1","99.0","99.00","99.00","99.00","999","1014.5","14.0","13.3","999.0","99.0","99.00"
"5317","2024","08","14","01","22","290","7.2","99.0","99.00","99.00","99.00","999","1014.2","13.9","12.8","999.0","99.0","99.00"
"5318","2024","08","14","02","22","290","6.7","99.0","99.00","99.00","99.00","999","1014.3","13.9","12.5","999.0","99.0","99.00"
"5319","2024","08","14","03","22","300","5.7","99.0","99.00","99.00","99.00","999","1014.5","13.6","12.4","999.0","99.0","99.00"
"5320","2024","08","14","04","22","290","5.7","99.0","99.00","99.00","99.00","999","1015.2","13.5","12.5","999.0","99.0","99.00"
"5321","2024","08","14","05","22","300","5.1","99.0","99.00","99.00","99.00","999","1015.3","13.5","12.5","999.0","99.0","99.00"
"5322","2024","08","14","06","22","310","4.6","99.0","99.00","99.00","99.00","999","1015.6","12.7","12.4","999.0","99.0","99.00"
"5323","2024","08","14","07","22","290","2.6","99.0","99.00","99.00","99.00","999","1015.7","12.9","12.4","999.0","99.0","99.00"
"5324","2024","08","14","08","22","300","2.6","99.0","99.00","99.00","99.00","999","1015.6","12.6","12.3","999.0","99.0","99.00"
"5325","2024","08","14","09","22","280","4.1","99.0","99.00","99.00","99.00","999","1015.5","12.8","12.2","999.0","99.0","99.00"
"5326","2024","08","14","10","22","300","3.1","99.0","99.00","99.00","99.00","999","1015.6","12.7","12.2","999.0","99.0","99.00"
"5327","2024","08","14","11","22","280","5.7","99.0","99.00","99.00","99.00","999","1015.2","12.6","12.2","999.0","99.0","99.00"
"5328","2024","08","14","12","22","290","5.1","99.0","99.00","99.00","99.00","999","1015.6","12.4","12.2","999.0","99.0","99.00"
"5329","2024","08","14","13","22","290","4.6","99.0","99.00","99.00","99.00","999","1016.0","12.1","12.1","999.0","99.0","99.00"
"5330","2024","08","14","14","22","280","4.1","99.0","99.00","99.00","99.00","999","1016.4","12.1","12.1","999.0","99.0","99.00"
"5331","2024","08","14","15","22","330","3.1","99.0","99.00","99.00","99.00","999","1017.6","11.6","12.1","999.0","99.0","99.00"
"5332","2024","08","14","16","22","310","3.1","99.0","99.00","99.00","99.00","999","1018.2","11.5","12.4","999.0","99.0","99.00"
"5333","2024","08","14","17","22","300","4.1","99.0","99.00","99.00","99.00","999","1018.7","12.0","12.9","999.0","99.0","99.00"
"5334","2024","08","14","18","22","290","5.1","99.0","99.00","99.00","99.00","999","1019.3","12.4","13.1","999.0","99.0","99.00"
"5335","2024","08","14","19","22","280","4.6","99.0","99.00","99.00","99.00","999","1019.6","12.6","13.0","999.0","99.0","99.00"
"5336","2024","08","14","20","22","270","5.1","99.0","99.00","99.00","99.00","999","1019.3","12.6","12.9","999.0","99.0","99.00"
"5337","2024","08","14","21","22","260","5.7","99.0","99.00","99.00","99.00","999","1018.1","12.8","12.8","999.0","99.0","99.00"
"5338","2024","08","14","22","22","260","4.1","99.0","99.00","99.00","99.00","999","1017.8","13.4","12.5","999.0","99.0","99.00"
"5339","2024","08","14","23","22","280","6.2","99.0","99.00","99.00","99.00","999","1017.0","13.4","12.7","999.0","99.0","99.00"
"5340","2024","08","15","00","22","300","8.2","99.0","99.00","99.00","99.00","999","1016.4","13.8","12.6","999.0","99.0","99.00"
"5341","2024","08","15","01","22","300","7.2","99.0","99.00","99.00","99.00","999","1016.5","14.2","12.5","999.0","99.0","99.00"
"5342","2024","08","15","02","22","290","7.2","99.0","99.00","99.00","99.00","999","1016.4","13.9","12.4","999.0","99.0","99.00"
"5343","2024","08","15","03","22","290","7.2","99.0","99.00","99.00","99.00","999","1016.8","13.7","12.3","999.0","99.0","99.00"
"5344","2024","08","15","04","22","290","6.2","99.0","99.00","99.00","99.00","999","1017.1","13.5","12.4","999.0","99.0","99.00"
"5345","2024","08","15","05","22","290","6.7","99.0","99.00","99.00","99.00","999","1017.3","13.4","12.4","999.0","99.0","99.00"
"5346","2024","08","15","06","22","280","5.1","99.0","99.00","99.00","99.00","999","1017.4","13.2","12.3","999.0","99.0","99.00"
"5347","2024","08","15","07","12","310","3.1","99.0","99.00","99.00","99.00","999","1017.1","12.9","12.2","999.0","99.0","99.00"
"5348","2024","08","15","08","02","300","3.6","99.0","99.00","99.00","99.00","999","1017.1","12.7","12.2","999.0","99.0","99.00"
"5349","2024","08","15","09","02","320","3.1","99.0","99.00","99.00","99.00","999","1016.9","12.5","12.2","999.0","99.0","99.00"
"5350","2024","08","15","10","02","300","3.1","99.0","99.00","99.00","99.00","999","1016.7","12.6","12.2","999.0","99.0","99.00"
"5351","2024","08","15","11","02","280","4.1","99.0","99.00","99.00","99.00","999","1016.5","12.8","12.2","999.0","99.0","99.00"
"5352","2024","08","15","12","02","300","5.7","99.0","99.00","99.00","99.00","999","1016.5","12.3","12.2","999.0","99.0","99.00"
"5353","2024","08","15","13","02","290","7.2","99.0","99.00","99.00","99.00","999","1016.6","12.0","12.2","999.0","99.0","99.00"
"5354","2024","08","15","14","02","310","4.6","99.0","99.00","99.00","99.00","999","1017.4","12.2","12.2","999.0","99.0","99.00"
"5355","2024","08","15","15","02","290","6.7","99.0","99.00","99.00","99.00","999","1017.5","12.4","12.2","999.0","99.0","99.00"
"5356","2024","08","15","16","02","310","4.1","99.0","99.00","99.00","99.00","999","1017.7","11.7","12.2","999.0","99.0","99.00"
"5357","2024","08","15","17","02","330","4.6","99.0","99.00","99.00","99.00","999","1018.0","11.8","12.2","999.0","99.0","99.00"
"5358","2024","08","15","18","02","300","5.1","99.0","99.00","99.00","99.00","999","1017.9","12.9","12.4","999.0","99.0","99.00"
"5359","2024","08","15","19","02","270","5.1","99.0","99.00","99.00","99.00","999","1018.0","13.0","12.6","999.0","99.0","99.00"
"5360","2024","08","15","20","12","280","5.7","99.0","99.00","99.00","99.00","999","1017.4","13.6","12.7","999.0","99.0","99.00"
"5361","2024","08","15","21","12","270","8.2","99.0","99.00","99.00","99.00","999","1016.5","13.9","12.8","999.0","99.0","99.00"
"5362","2024","08","15","22","12","290","8.8","99.0","99.00","99.00","99.00","999","1015.7","14.5","12.8","999.0","99.0","99.00"
"5363","2024","08","15","23","12","290","9.8","99.0","99.00","99.00","99.00","999","1014.8","14.7","12.6","999.0","99.0","99.00"
"5364","2024","08","16","00","12","290","10.3","99.0","99.00","99.00","99.00","999","1014.2","15.0","12.5","999.0","99.0","99.00"
"5365","2024","08","16","01","12","290","9.3","99.0","99.00","99.00","99.00","999","1014.0","14.8","12.5","999.0","99.0","99.00"
"5366","2024","08","16","02","12","290","8.8","99.0","99.00","99.00","99.00","999","1013.8","14.5","12.5","999.0","99.0","99.00"
"5367","2024","08","16","03","12","290","9.3","99.0","99.00","99.00","99.00","999","1013.9","14.0","12.4","999.0","99.0","99.00"
"5368","2024","08","16","04","12","290","8.2","99.0","99.00","99.00","99.00","999","1014.7","13.6","12.3","999.0","99.0","99.00"
"5369","2024","08","16","05","12","290","6.7","99.0","99.00","99.00","99.00","999","1014.8","13.4","12.3","999.0","99.0","99.00"
"5370","2024","08","16","06","12","280","6.7","99.0","99.00","99.00","99.00","999","1014.6","13.2","12.2","999.0","99.0","99.00"
"5371","2024","08","16","07","12","280","5.7","99.0","99.00","99.00","99.00","999","1014.5","13.0","12.2","999.0","99.0","99.00"
"5372","2024","08","16","08","12","270","7.2","99.0","99.00","99.00","99.00","999","1014.0","13.0","12.2","999.0","99.0","99.00"
"5373","2024","08","16","09","12","270","4.1","99.0","99.00","99.00","99.00","999","1014.2","12.9","12.2","999.0","99.0","99.00"
"5374","2024","08","16","10","12","310","6.7","99.0","99.00","99.00","99.00","999","1013.7","12.8","12.2","999.0","99.0","99.00"
"5375","2024","08","16","11","12","310","2.6","99.0","99.00","99.00","99.00","999","1013.7","12.4","12.1","999.0","99.0","99.00"
"5376","2024","08","16","12","12","320","4.1","99.0","99.00","99.00","99.00","999","1013.7","12.0","12.1","999.0","99.0","99.00"
"5377","2024","08","16","13","12","320","2.1","99.0","99.00","99.00","99.00","999","1014.5","12.0","12.1","999.0","99.0","99.00"
"5378","2024","08","16","14","12","340","2.1","99.0","99.00","99.00","99.00","999","1014.9","11.7","12.1","999.0","99.0","99.00"
"5379","2024","08","16","15","12","350","2.1","99.0","99.00","99.00","99.00","999","1015.4","11.7","12.1","999.0","99.0","99.00"
"5380","2024","08","16","16","12","0","0.0","99.0","99.00","99.00","99.00","999","1016.0","11.8","12.1","999.0","99.0","99.00"
"5381","2024","08","16","17","12","0","0.0","99.0","99.00","99.00","99.00","999","1016.3","12.1","12.4","999.0","99.0","99.00"
"5382","2024","08","16","18","12","230","1.5","99.0","99.00","99.00","99.00","999","1015.4","12.4","12.5","999.0","99.0","99.00"
"5383","2024","08","16","19","12","250","3.1","99.0","99.00","99.00","99.00","999","1015.1","13.4","12.5","999.0","99.0","99.00"
"5384","2024","08","16","20","12","250","4.6","99.0","99.00","99.00","99.00","999","1014.8","13.7","13.0","999.0","99.0","99.00"
"5385","2024","08","16","21","12","260","6.7","99.0","99.00","99.00","99.00","999","1014.1","13.8","13.2","999.0","99.0","99.00"
"5386","2024","08","16","22","12","290","6.7","99.0","99.00","99.00","99.00","999","1013.5","14.1","13.0","999.0","99.0","99.00"
"5387","2024","08","16","23","12","290","8.8","99.0","99.00","99.00","99.00","999","1012.3","14.2","13.1","999.0","99.0","99.00"
"5388","2024","08","17","00","12","300","8.8","99.0","99.00","99.00","99.00","999","1012.3","14.9","12.6","999.0","99.0","99.00"
"5389","2024","08","17","01","12","290","8.2","99.0","99.00","99.00","99.00","999","1011.9","14.6","12.6","999.0","99.0","99.00"
"5390","2024","08","17","02","12","300","8.2","99.0","99.00","99.00","99.00","999","1011.8","14.8","12.6","999.0","99.0","99.00"
"5391","2024","08","17","03","12","310","6.7","99.0","99.00","99.00","99.00","999","1012.2","14.3","12.6","999.0","99.0","99.00"
"5392","2024","08","17","04","12","300","5.7","99.0","99.00","99.00","99.00","999","1012.7","13.8","12.4","999.0","99.0","99.00"
"5393","2024","08","17","05","12","290","4.6","99.0","99.00","99.00","99.00","999","1013.1","13.5","12.4","999.0","99.0","99.00"
"5394","2024","08","17","06","12","270","4.6","99.0","99.00","99.00","99.00","999","1012.8","13.1","12.3","999.0","99.0","99.00"
"5395","2024","08","17","07","12","300","3.6","99.0","99.00","99.00","99.00","999","1012.8","13.0","12.4","999.0","99.0","99.00"
"5396","2024","08","17","08","12","280","3.6","99.0","99.00","99.00","99.00","999","1012.8","12.5","12.4","999.0","99.0","99.00"
"5397","2024","08","17","09","12","280","3.6","99.0","99.00","99.00","99.00","999","1012.7","12.9","12.5","999.0","99.0","99.00"
"5398","2024","08","17","10","12","250","3.1","99.0","99.00","99.00","99.00","999","1012.7","12.8","12.4","999.0","99.0","99.00"
"5399","2024","08","17","11","12","290","3.1","99.0","99.00","99.00","99.00","999","1012.6","12.7","12.4","999.0","99.0","99.00"
"5400","2024","08","17","12","12","310","2.1","99.0","99.00","99.00","99.00","999","1012.5","12.5","12.4","999.0","99.0","99.00"
